creation_date,update_date,codigo,nombre,vigencia,familia,tipo_plan,concepto
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4150101004,SOPORTE CERTIFICADO WEB 2 ANOS,2 ANOS,FIRMAS ELECTRONICAS, ,ARCHIVO
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4150101003,SOPORTE CERTIFICADO WEB 1 ANO,1 ANO,FIRMAS ELECTRONICAS, ,ARCHIVO
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4880208005,RENOVACION FIRMA ARCHIVO 5 ANOS,5 ANOS,FIRMAS ELECTRONICAS, ,ARCHIVO
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4880208004,RENOVACION FIRMA ARCHIVO 4 ANOS,4 ANOS,FIRMAS ELECTRONICAS, ,ARCHIVO
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4160103006,UPGRADE DE 25 A 350, ,SISTEMA DE FACTURACION, ,UPGRADE
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4160103009,UPGRADE DE 75 A ILIMITADO, ,SISTEMA DE FACTURACION, ,UPGRADE
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4160103004,UPGRADE DE 350 A ILIMITADO, ,SISTEMA DE FACTURACION, ,UPGRADE
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4880207001,ENVIO DE TOKEN, ,TOKEN, ,ENVIO TOKEN
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4810101097,EPASS 3003, ,TOKEN, ,TOKEN
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,1210101008,EPASS 2003, ,TOKEN, ,TOKEN
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,120101001,EPASS 3003, ,TOKEN, ,TOKEN
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4170101003,PUNTO DE EMISION PLAN PREMIUM, ,SISTEMA DE FACTURACION,PREMIUM,PUNTO DE EMISION
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,399,ALMACENAMIENTO 50GB, ,ALMACENAMIENTO,PREMIUM, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830409003,PUNTO DE EMISION PLAN PREMIUM, ,SISTEMA DE FACTURACION,PREMIUM,PUNTO DE EMISION
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4190101003,ALMACENAMIENTO ANUAL PREMIUM, ,ALMACENAMIENTO,PREMIUM, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402064,FACT. ONLINE PLAN ILIMITADO (1 ANO),1 ANO,SISTEMA DE FACTURACION,PREMIUM, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4140602003,DATAGREE CONSUMO PLAN PREMIUM, ,DATAGREE,PREMIUM,CONSUMO
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402069,FACT ONLINE PLAN ILIMITADO PROMOCION, ,SISTEMA DE FACTURACION,PREMIUM, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4820301003,FIRMADOR PREMIUM,1 ANO,FIRMADOR MULTIPLE,PREMIUM, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4140601003,DATAGREE ALQUILER PLAN PREMIUM,1 ANO,DATAGREE,PREMIUM,ALQUILER
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4180102003,FIRMADOR PREMIUM,1 ANO,FIRMADOR MULTIPLE,PREMIUM, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4140501003,FIRMADOR PLAN PREMIUM, ,SECUSIGN,PREMIUM, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830409004,PUNTO DE EMISION PLAN MINI, ,SISTEMA DE FACTURACION,MINI,PUNTO DE EMISION
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4190101005,ALMACENAMIENTO ANUAL MINI, ,ALMACENAMIENTO,MINI, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402065,FACT ONLINE PAQ 25 TRANSACCION PROMOCION, ,SISTEMA DE FACTURACION,MINI, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4190101004,ALMACENAMIENTO ANUAL ECONOMICO, ,ALMACENAMIENTO,INICIAL, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4140602002,DATAGREE CONSUMO PLAN ESTANDAR,,DATAGREE,ESTANDAR,CONSUMO
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4190101002,ALMACENAMIENTO ANUAL ESTANDAR, ,ALMACENAMIENTO,ESTANDAR, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4170101002,PUNTO DE EMISION PLAN ESTANDAR, ,SISTEMA DE FACTURACION,ESTANDAR,PUNTO DE EMISION
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4140601002,DATAGREE ALQUILER PLAN ESTANDAR,1 ANO,DATAGREE,ESTANDAR,ALQUILER
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402068,FACT ONLINE PAQ 350 TRANSACCIONES PROMOCION, ,SISTEMA DE FACTURACION,ESTANDAR, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4820301002,FIRMADOR ESTANDAR,1 ANO,FIRMADOR MULTIPLE,ESTANDAR, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4140501002,FIRMADOR PLAN ESTANDART, ,SECUSIGN,ESTANDAR, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402063,FACT. ONLINE 350 TRANSACC. (1 ANO),1 ANO,SISTEMA DE FACTURACION,ESTANDAR, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830409002,PUNTO DE EMISION PLAN ESTANDAR, ,SISTEMA DE FACTURACION,ESTANDAR,PUNTO DE EMISION
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402067,FACT ONLINE PAQ 150 TRANSACCIONES PROMOCION, ,SISTEMA DE FACTURACION,ESENCIAL, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4170101001,PUNTO DE EMISION PLAN ESENCIAL, ,SISTEMA DE FACTURACION,ESENCIAL,PUNTO DE EMISION
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830409001,PUNTO DE EMISION PLAN ESENCIAL, ,SISTEMA DE FACTURACION,ESENCIAL,PUNTO DE EMISION
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4140602004,DATAGREE CONSUMO ENTERPRISE, ,DATAGREE,ENTERPRISE,CONSUMO
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4140601004,DATAGREE ALQUILER ENTERPRISE,1 ANO,DATAGREE,ENTERPRISE,ALQUILER
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4190101001,ALMACENAMIENTO ANUAL BASICO, ,ALMACENAMIENTO,BASICO, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402066,FACT ONLINE PAQ 75 TRANSACCIONES PROMOCION, ,SISTEMA DE FACTURACION,BASICO, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4820301001,FIRMADOR BASICO,1 ANO,FIRMADOR MULTIPLE,BASICO, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4180102001,FIRMADOR BASICO,1 ANO,FIRMADOR MULTIPLE,BASICO, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4140602001,DATAGREE CONSUMO PLAN BASICO, ,DATAGREE,BASICO,CONSUMO
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4140601001,DATAGREE ALQUILER PLAN BASICO,1 ANO,DATAGREE,BASICO,ALQUILER
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4140501001,FIRMADOR PLAN BASICO, ,SECUSIGN,BASICO, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4120102012,RENOVACION FACT. ONLINE PLAN ILIMITADO (2 ANOS),2 ANOS,SISTEMA DE FACTURACION, PREMIUM, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4160102006,RENOVACION FACT. ONLINE PLAN ILIMITADO (1 ANO),1 ANO,SISTEMA DE FACTURACION, PREMIUM, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4880209005,RENOVACION FACT. ONLINE PLAN ILIMITADO (1 ANO),1 ANO,SISTEMA DE FACTURACION, PREMIUM, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4160101005,FACT. ONLINE PLAN ILIMITADO (1 ANO),1 ANO,SISTEMA DE FACTURACION, PREMIUM, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4120101010,FACT. ONLINE PLAN ILIMITADO (2 ANOS),2 ANOS,SISTEMA DE FACTURACION, PREMIUM, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4120102008,RENOVACION FACTURACION ONLINE PAQ. 25 TRANSACCIONES (2 ANOS),2 ANOS,SISTEMA DE FACTURACION, MINI, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4160101001,FACTURACION ONLINE PAQ. 25 TRANSACCIONES (1 ANO),1 ANO,SISTEMA DE FACTURACION, MINI, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402001,FACTURACION ONLINE PAQ. 25 TRANSACCIONES (6 MESES),6 MESES,SISTEMA DE FACTURACION, MINI, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402002,FACTURACION ONLINE PAQ. 25 TRANSACCIONES (1 ANO),1 ANO,SISTEMA DE FACTURACION, MINI, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402003,FACTURACION ONLINE PAQ. 25 TRANSACCIONES (2 ANOS),2 ANOS,SISTEMA DE FACTURACION, MINI, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4880209001,RENOVACION FACTURACION ONLINE PAQ. 25 TRANSACCIONES (1 ANO),1 ANO,SISTEMA DE FACTURACION, MINI, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4160102002,RENOVACION FACTURACION ONLINE PAQ. 25 TRANSACCIONES (1 ANO),1 ANO,SISTEMA DE FACTURACION, MINI, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4120102011,RENOVACION FACT. ONLINE 350 TRANSACC. (2 ANOS),2 ANOS,SISTEMA DE FACTURACION, ESTANDAR, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4880209004,RENOVACION FACT. ONLINE 350 TRANSACC. (1 ANO),1 ANO,SISTEMA DE FACTURACION, ESTANDAR, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4120101009,FACTURACION ONLINE PAQ. 350 TRANSACCIONES (2 ANOS),2 ANOS,SISTEMA DE FACTURACION, ESTANDAR, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4160101004,FACT. ONLINE 350 TRANSACC. (1 ANO),1 ANO,SISTEMA DE FACTURACION, ESTANDAR, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4160102005,RENOVACION FACT. ONLINE 350 TRANSACC. (1 ANO),1 ANO,SISTEMA DE FACTURACION, ESTANDAR, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4160101003,FACTURACION ONLINE PAQ. 150 TRANSACCIONES (1 ANO),1 ANO,SISTEMA DE FACTURACION, ESENCIAL, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4160102004,RENOVACION FACTURACION ONLINE PAQ. 150 TRANSACCIONES (1 ANO),1 ANO,SISTEMA DE FACTURACION, ESENCIAL, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4120102010,RENOVACION FACTURACION ONLINE PAQ. 150 TRANSACCIONES (2 ANOS),2 ANOS,SISTEMA DE FACTURACION, ESENCIAL, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402013,FACTURACION ONLINE PAQ. 150 TRANSACCIONES (6 MESES),6 MESES,SISTEMA DE FACTURACION, ESENCIAL, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402014,FACTURACION ONLINE PAQ. 150 TRANSACCIONES (1 ANO),1 ANO,SISTEMA DE FACTURACION, ESENCIAL, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402015,FACTURACION ONLINE PAQ. 150 TRANSACCIONES (2 ANOS),2 ANOS,SISTEMA DE FACTURACION, ESENCIAL, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4880209003,RENOVACION FACTURACION ONLINE PAQ. 150 TRANSACCIONES (1 ANO),1 ANO,SISTEMA DE FACTURACION, ESENCIAL, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402009,FACTURACION ONLINE PAQ. 75 TRANSACCIONES (2 ANOS),2 ANOS,SISTEMA DE FACTURACION, BASICO, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4160102003,RENOVACION FACTURACION ONLINE PAQ. 75 TRANSACCIONES (1 ANO),1 ANO,SISTEMA DE FACTURACION, BASICO, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402008,FACTURACION ONLINE PAQ. 75 TRANSACCIONES (1 ANO),1 ANO,SISTEMA DE FACTURACION, BASICO, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402007,FACTURACION ONLINE PAQ. 75 TRANSACCIONES (6 MESES),6 MESES,SISTEMA DE FACTURACION, BASICO, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4880209002,RENOVACION FACTURACION ONLINE PAQ. 75 TRANSACCIONES (1 ANO),1 ANO,SISTEMA DE FACTURACION, BASICO, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4160101002,FACTURACION ONLINE PAQ. 75 TRANSACCIONES (1 ANO),1 ANO,SISTEMA DE FACTURACION, BASICO, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4120102009,RENOVACION FACTURACION ONLINE PAQ. 75 TRANSACCIONES (2 ANOS),2 ANOS,SISTEMA DE FACTURACION, BASICO, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402026,FACTURACION ONLINE PAQ. 750 TRANSACCIONES (1 ANO),1 ANO,SISTEMA DE FACTURACION, 750 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402027,FACTURACION ONLINE PAQ. 750 TRANSACCIONES (2 ANOS),2 ANOS,SISTEMA DE FACTURACION, 750 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402025,FACTURACION ONLINE PAQ. 750 TRANSACCIONES (6 MESES),6 MESES,SISTEMA DE FACTURACION, 750 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402054,FACTURACION ONLINE PAQ. 600 TRANSACCIONES (2 ANOS),2 ANOS,SISTEMA DE FACTURACION, 600 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402053,FACTURACION ONLINE PAQ. 600 TRANSACCIONES (1 ANO),1 ANO,SISTEMA DE FACTURACION, 600 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402047,FACTURACION ONLINE PAQ. 5000 TRANSACCIONES (1 ANO),1 ANO,SISTEMA DE FACTURACION, 5000 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402048,FACTURACION ONLINE PAQ. 5000 TRANSACCIONES (2 ANOS),2 ANOS,SISTEMA DE FACTURACION, 5000 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402046,FACTURACION ONLINE PAQ. 5000 TRANSACCIONES (6 MESES),6 MESES,SISTEMA DE FACTURACION, 5000 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402024,FACTURACION ONLINE PAQ. 500 TRANSACCIONES (2 ANOS),2 ANOS,SISTEMA DE FACTURACION, 500 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402022,FACTURACION ONLINE PAQ. 500 TRANSACCIONES (6 MESES),6 MESES,SISTEMA DE FACTURACION, 500 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402023,FACTURACION ONLINE PAQ. 500 TRANSACCIONES (1 ANO),1 ANO,SISTEMA DE FACTURACION, 500 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402006,FACTURACION ONLINE PAQ. 50 TRANSACCIONES (2 ANOS),2 ANOS,SISTEMA DE FACTURACION, 50 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402005,FACTURACION ONLINE PAQ. 50 TRANSACCIONES (1 ANO),1 ANO,SISTEMA DE FACTURACION, 50 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402004,FACTURACION ONLINE PAQ. 50 TRANSACCIONES (6 MESES),6 MESES,SISTEMA DE FACTURACION, 50 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402045,FACTURACION ONLINE PAQ. 3000 TRANSACCIONES (2 ANOS),2 ANOS,SISTEMA DE FACTURACION, 3000 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402043,FACTURACION ONLINE PAQ. 3000 TRANSACCIONES (6 MESES),6 MESES,SISTEMA DE FACTURACION, 3000 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402044,FACTURACION ONLINE PAQ. 3000 TRANSACCIONES (1 ANO),1 ANO,SISTEMA DE FACTURACION, 3000 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402021,FACTURACION ONLINE PAQ. 300 TRANSACCIONES (2 ANOS),2 ANOS,SISTEMA DE FACTURACION, 300 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402020,FACTURACION ONLINE PAQ. 300 TRANSACCIONES (1 ANO),1 ANO,SISTEMA DE FACTURACION, 300 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402019,FACTURACION ONLINE PAQ. 300 TRANSACCIONES (6 MESES),6 MESES,SISTEMA DE FACTURACION, 300 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402042,FACTURACION ONLINE PAQ. 2000 TRANSACCIONES (2 ANOS),2 ANOS,SISTEMA DE FACTURACION, 2000 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402041,FACTURACION ONLINE PAQ. 2000 TRANSACCIONES (1 ANO),1 ANO,SISTEMA DE FACTURACION, 2000 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402040,FACTURACION ONLINE PAQ. 2000 TRANSACCIONES (6 MESES),6 MESES,SISTEMA DE FACTURACION, 2000 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402018,FACTURACION ONLINE PAQ. 200 TRANSACCIONES (2 ANOS),2 ANOS,SISTEMA DE FACTURACION, 200 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402017,FACTURACION ONLINE PAQ. 200 TRANSACCIONES (1 ANO),1 ANO,SISTEMA DE FACTURACION, 200 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402016,FACTURACION ONLINE PAQ. 200 TRANSACCIONES (6 MESES),6 MESES,SISTEMA DE FACTURACION, 200 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402038,FACTURACION ONLINE PAQ. 1750 TRANSACCIONES (1 ANO),1 ANO,SISTEMA DE FACTURACION, 1750 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402037,FACTURACION ONLINE PAQ. 1750 TRANSACCIONES (6 MESES),6 MESES,SISTEMA DE FACTURACION, 1750 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402039,FACTURACION ONLINE PAQ. 1750 TRANSACCIONES (2 ANOS),2 ANOS,SISTEMA DE FACTURACION, 1750 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402055,FACTURACION ONLINE PAQ. 15000 TRANSACCIONES (2 ANOS),2 ANOS,SISTEMA DE FACTURACION, 15000 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402035,FACTURACION ONLINE PAQ. 1500 TRANSACCIONES (1 ANO),1 ANO,SISTEMA DE FACTURACION, 1500 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402034,FACTURACION ONLINE PAQ. 1500 TRANSACCIONES (6 MESES),6 MESES,SISTEMA DE FACTURACION, 1500 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402036,FACTURACION ONLINE PAQ. 1500 TRANSACCIONES (2 ANOS),2 ANOS,SISTEMA DE FACTURACION, 1500 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402031,FACTURACION ONLINE PAQ. 1250 TRANSACCIONES (6 MESES),6 MESES,SISTEMA DE FACTURACION, 1250 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402033,FACTURACION ONLINE PAQ. 1250 TRANSACCIONES (2 ANOS),2 ANOS,SISTEMA DE FACTURACION, 1250 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402032,FACTURACION ONLINE PAQ. 1250 TRANSACCIONES (1 ANO),1 ANO,SISTEMA DE FACTURACION, 1250 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402052,FACTURACION ONLINE PAQ. 12000 TRANSACCIONES (2 ANOS),2 ANOS,SISTEMA DE FACTURACION, 12000 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402056,FACTURACION ONLINE PAQ. 12000 TRANSACCIONES (1ANO),1 ANO,SISTEMA DE FACTURACION, 12000 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402049,FACTURACION ONLINE PAQ. 10000 TRANSACCIONES (6 MESES),6 MESES,SISTEMA DE FACTURACION, 10000 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402050,FACTURACION ONLINE PAQ. 10000 TRANSACCIONES (1 ANO),1 ANO,SISTEMA DE FACTURACION, 10000 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402051,FACTURACION ONLINE PAQ. 10000 TRANSACCIONES (2 ANOS),2 ANOS,SISTEMA DE FACTURACION, 10000 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402030,FACTURACION ONLINE PAQ. 1000 TRANSACCIONES (2 ANOS),2 ANOS,SISTEMA DE FACTURACION, 1000 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402029,FACTURACION ONLINE PAQ. 1000 TRANSACCIONES (1 ANO),1 ANO,SISTEMA DE FACTURACION, 1000 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402028,FACTURACION ONLINE PAQ. 1000 TRANSACCIONES (6 MESES),6 MESES,SISTEMA DE FACTURACION, 1000 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402010,FACTURACION ONLINE PAQ. 100 TRANSACCIONES (6 MESES),6 MESES,SISTEMA DE FACTURACION, 100 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402011,FACTURACION ONLINE PAQ. 100 TRANSACCIONES (1 ANO),1 ANO,SISTEMA DE FACTURACION, 100 TRANSACC, 
2026-03-30 11:56:30.243494,2026-03-30 11:56:30.243494,4830402012,FACTURACION ONLINE PAQ. 100 TRANSACCIONES (2 ANOS),2 ANOS,SISTEMA DE FACTURACION, 100 TRANSACC, 
